motif_id	sample_id	max_AF_region_count	max_FPS_region_count
ZNF33B_M07710_2.00	98JKPD8_lumA	34	48
ZNF33B_M07710_2.00	PU24GB8_lumB	20	9
ZNF33B_M07710_2.00	S6R691V_her2	24	19
ZNF341_M08310_2.00	2GAMBDQ_norm	286	7
ZNF341_M08310_2.00	98JKPD8_lumA	168	351
ZNF341_M08310_2.00	ANAB5F7_basal	108	294
ZNF341_M08310_2.00	PU24GB8_lumB	95	29
ZNF341_M08310_2.00	S6R691V_her2	108	84
ZNF341_MA1655.1	PU24GB8_lumB	9	21
ZNF341_MA1655.1	ANAB5F7_basal	11	19
ZNF341_MA1655.1	98JKPD8_lumA	20	26
ZNF341_MA1655.1	S6R691V_her2	10	1
ZNF341_MA1655.1	2GAMBDQ_norm	27	10
ZNF343_M07569_2.00	PU24GB8_lumB	5	4
ZNF343_M07569_2.00	ANAB5F7_basal	8	29
ZNF343_M07569_2.00	98JKPD8_lumA	14	23
ZNF343_M07569_2.00	2GAMBDQ_norm	28	1
ZNF343_M07569_2.00	S6R691V_her2	10	8
ZNF34_M08371_2.00	2GAMBDQ_norm	60	10
ZNF34_M08371_2.00	S6R691V_her2	32	24
ZNF34_M08371_2.00	PU24GB8_lumB	23	13
ZNF34_M08371_2.00	ANAB5F7_basal	20	63
ZNF34_M08371_2.00	98JKPD8_lumA	41	66
ZNF350_M08396_2.00	98JKPD8_lumA	45	88
ZNF350_M08396_2.00	2GAMBDQ_norm	102	12
ZNF350_M08396_2.00	ANAB5F7_basal	31	83
ZNF350_M08396_2.00	PU24GB8_lumB	30	17
ZNF350_M08396_2.00	S6R691V_her2	31	39
ZNF354A_M07622_2.00	2GAMBDQ_norm	28	1
ZNF354A_M07622_2.00	98JKPD8_lumA	11	11
ZNF354A_M07622_2.00	S6R691V_her2	7	12
ZNF354A_M07622_2.00	ANAB5F7_basal	11	41
ZNF354A_M07622_2.00	PU24GB8_lumB	12	4
ZNF354A_M08331_2.00	2GAMBDQ_norm	24	2
ZNF354A_M08331_2.00	S6R691V_her2	6	14
ZNF354A_M08331_2.00	PU24GB8_lumB	12	6
ZNF354A_M08331_2.00	ANAB5F7_basal	15	39
ZNF354A_M08331_2.00	98JKPD8_lumA	16	12
ZNF354A_MA1978.1	2GAMBDQ_norm	119	15
ZNF354A_MA1978.1	98JKPD8_lumA	67	81
ZNF354A_MA1978.1	ANAB5F7_basal	35	151
ZNF354A_MA1978.1	PU24GB8_lumB	43	21
ZNF354A_MA1978.1	S6R691V_her2	39	35
ZNF354B_M07653_2.00	S6R691V_her2	12	9
ZNF354B_M07653_2.00	PU24GB8_lumB	7	8
ZNF354B_M07653_2.00	ANAB5F7_basal	8	23
ZNF354B_M07653_2.00	98JKPD8_lumA	15	22
ZNF354B_M07653_2.00	2GAMBDQ_norm	20	0
ZNF35_M08250_2.00	98JKPD8_lumA	42	51
ZNF35_M08250_2.00	ANAB5F7_basal	23	53
ZNF35_M08250_2.00	PU24GB8_lumB	15	15
ZNF35_M08250_2.00	S6R691V_her2	13	34
ZNF35_M08250_2.00	2GAMBDQ_norm	76	16
ZNF35_M08334_2.00	S6R691V_her2	109	700
ZNF35_M08334_2.00	PU24GB8_lumB	103	96
ZNF35_M08334_2.00	ANAB5F7_basal	120	5
ZNF35_M08334_2.00	98JKPD8_lumA	170	12
ZNF35_M08334_2.00	2GAMBDQ_norm	316	5
ZNF37A_M08279_2.00	PU24GB8_lumB	20	8
ZNF37A_M08279_2.00	S6R691V_her2	25	20
ZNF37A_M08279_2.00	ANAB5F7_basal	27	51
ZNF37A_M08279_2.00	98JKPD8_lumA	32	82
ZNF37A_M08279_2.00	2GAMBDQ_norm	59	2
ZNF382_M07608_2.00	2GAMBDQ_norm	49	5
ZNF382_M07608_2.00	98JKPD8_lumA	29	49
ZNF382_M07608_2.00	PU24GB8_lumB	14	11
ZNF382_M07608_2.00	ANAB5F7_basal	17	34
ZNF382_M07608_2.00	S6R691V_her2	19	29
ZNF382_M08247_2.00	ANAB5F7_basal	12	40
ZNF382_M08247_2.00	S6R691V_her2	14	7
ZNF382_M08247_2.00	2GAMBDQ_norm	30	7
ZNF382_M08247_2.00	98JKPD8_lumA	28	37
ZNF382_M08247_2.00	PU24GB8_lumB	15	8
ZNF382_M08319_2.00	2GAMBDQ_norm	59	1
ZNF382_M08319_2.00	98JKPD8_lumA	30	67
ZNF382_M08319_2.00	ANAB5F7_basal	22	45
ZNF382_M08319_2.00	PU24GB8_lumB	14	8
ZNF382_M08319_2.00	S6R691V_her2	22	26
ZNF382_MA1594.1	2GAMBDQ_norm	34	2
ZNF382_MA1594.1	98JKPD8_lumA	19	53
ZNF382_MA1594.1	ANAB5F7_basal	14	24
ZNF382_MA1594.1	S6R691V_her2	18	16
ZNF382_MA1594.1	PU24GB8_lumB	19	9
ZNF383_M07689_2.00	2GAMBDQ_norm	330	7
ZNF383_M07689_2.00	98JKPD8_lumA	178	413
ZNF383_M07689_2.00	ANAB5F7_basal	117	323
ZNF383_M07689_2.00	PU24GB8_lumB	101	44
ZNF383_M07689_2.00	S6R691V_her2	136	75
ZNF384_M08090_2.00	98JKPD8_lumA	75	103
ZNF384_M08090_2.00	2GAMBDQ_norm	138	23
ZNF384_M08090_2.00	ANAB5F7_basal	46	148
ZNF384_M08090_2.00	PU24GB8_lumB	39	23
ZNF384_M08090_2.00	S6R691V_her2	43	44
ZNF384_M08306_2.00	PU24GB8_lumB	25	15
ZNF384_M08306_2.00	ANAB5F7_basal	21	74
ZNF384_M08306_2.00	S6R691V_her2	17	13
ZNF384_M08306_2.00	98JKPD8_lumA	41	52
ZNF384_M08306_2.00	2GAMBDQ_norm	63	13
ZNF384_MA1125.1	2GAMBDQ_norm	138	25
ZNF384_MA1125.1	PU24GB8_lumB	39	23
ZNF384_MA1125.1	S6R691V_her2	42	43
ZNF384_MA1125.1	ANAB5F7_basal	47	148
ZNF384_MA1125.1	98JKPD8_lumA	76	103
ZNF394_M08318_2.00	98JKPD8_lumA	78	148
ZNF394_M08318_2.00	PU24GB8_lumB	37	17
ZNF394_M08318_2.00	ANAB5F7_basal	45	139
ZNF394_M08318_2.00	2GAMBDQ_norm	132	3
ZNF394_M08318_2.00	S6R691V_her2	46	31
ZNF398_M07716_2.00	2GAMBDQ_norm	121	11
ZNF398_M07716_2.00	98JKPD8_lumA	71	123
ZNF398_M07716_2.00	PU24GB8_lumB	43	22
ZNF398_M07716_2.00	S6R691V_her2	65	55
ZNF398_M07716_2.00	ANAB5F7_basal	39	128
ZNF3_M07613_2.00	98JKPD8_lumA	32	57
ZNF3_M07613_2.00	ANAB5F7_basal	15	47
ZNF3_M07613_2.00	PU24GB8_lumB	19	6
ZNF3_M07613_2.00	S6R691V_her2	19	18
ZNF3_M07613_2.00	2GAMBDQ_norm	51	8
ZNF415_M08252_2.00	2GAMBDQ_norm	78	3
ZNF415_M08252_2.00	98JKPD8_lumA	29	76
ZNF415_M08252_2.00	ANAB5F7_basal	22	65
ZNF415_M08252_2.00	PU24GB8_lumB	22	19
ZNF415_M08252_2.00	S6R691V_her2	30	18
ZNF415_M08337_2.00	PU24GB8_lumB	26	18
ZNF415_M08337_2.00	2GAMBDQ_norm	78	3
ZNF415_M08337_2.00	98JKPD8_lumA	33	75
ZNF415_M08337_2.00	ANAB5F7_basal	17	64
ZNF415_M08337_2.00	S6R691V_her2	25	19
ZNF416_M08234_2.00	2GAMBDQ_norm	34	1
ZNF416_M08234_2.00	98JKPD8_lumA	20	36
ZNF416_M08234_2.00	ANAB5F7_basal	10	28
ZNF416_M08234_2.00	PU24GB8_lumB	8	6
ZNF416_M08234_2.00	S6R691V_her2	17	18
ZNF417_M07639_2.00	PU24GB8_lumB	15	6
ZNF417_M07639_2.00	2GAMBDQ_norm	51	0
ZNF417_M07639_2.00	S6R691V_her2	12	13
ZNF417_M07639_2.00	ANAB5F7_basal	19	80
ZNF417_M07639_2.00	98JKPD8_lumA	32	30
ZNF417_MA1727.1	2GAMBDQ_norm	19	10
ZNF417_MA1727.1	98JKPD8_lumA	13	5
ZNF417_MA1727.1	ANAB5F7_basal	14	8
ZNF417_MA1727.1	PU24GB8_lumB	3	8
ZNF417_MA1727.1	S6R691V_her2	6	24
ZNF418_M07712_2.00	2GAMBDQ_norm	269	26
ZNF418_M07712_2.00	ANAB5F7_basal	106	258
ZNF418_M07712_2.00	PU24GB8_lumB	90	123
ZNF418_M07712_2.00	S6R691V_her2	86	95
ZNF418_M07712_2.00	98JKPD8_lumA	132	181
ZNF418_M08376_2.00	2GAMBDQ_norm	54	5
ZNF418_M08376_2.00	98JKPD8_lumA	34	49
ZNF418_M08376_2.00	PU24GB8_lumB	17	7
ZNF418_M08376_2.00	S6R691V_her2	19	18
ZNF418_M08376_2.00	ANAB5F7_basal	14	59
ZNF418_MA1980.1	98JKPD8_lumA	28	43
ZNF418_MA1980.1	ANAB5F7_basal	10	52
ZNF418_MA1980.1	PU24GB8_lumB	15	7
ZNF418_MA1980.1	S6R691V_her2	19	15
ZNF418_MA1980.1	2GAMBDQ_norm	49	4
ZNF419_M07572_2.00	98JKPD8_lumA	42	74
ZNF419_M07572_2.00	ANAB5F7_basal	20	97
ZNF419_M07572_2.00	2GAMBDQ_norm	83	6
ZNF419_M07572_2.00	S6R691V_her2	37	26
ZNF419_M07572_2.00	PU24GB8_lumB	28	7
ZNF419_M08291_2.00	98JKPD8_lumA	73	87
ZNF419_M08291_2.00	ANAB5F7_basal	36	130
ZNF419_M08291_2.00	PU24GB8_lumB	39	17
ZNF419_M08291_2.00	S6R691V_her2	38	48
ZNF419_M08291_2.00	2GAMBDQ_norm	105	9
ZNF41_M08245_2.00	S6R691V_her2	14	21
ZNF41_M08245_2.00	PU24GB8_lumB	22	13
ZNF41_M08245_2.00	ANAB5F7_basal	22	55
ZNF41_M08245_2.00	98JKPD8_lumA	27	46
ZNF41_M08245_2.00	2GAMBDQ_norm	52	2
ZNF41_M08313_2.00	PU24GB8_lumB	66	24
ZNF41_M08313_2.00	2GAMBDQ_norm	192	12
ZNF41_M08313_2.00	S6R691V_her2	52	74
ZNF41_M08313_2.00	98JKPD8_lumA	95	157
ZNF41_M08313_2.00	ANAB5F7_basal	64	202
ZNF41_ZNF41_HUMAN.H11MO.0.C	98JKPD8_lumA	68	106
ZNF41_ZNF41_HUMAN.H11MO.0.C	2GAMBDQ_norm	110	13
ZNF41_ZNF41_HUMAN.H11MO.0.C	ANAB5F7_basal	41	102
ZNF41_ZNF41_HUMAN.H11MO.0.C	PU24GB8_lumB	40	20
ZNF41_ZNF41_HUMAN.H11MO.0.C	S6R691V_her2	24	42
ZNF425_M07758_2.00	S6R691V_her2	8	11
ZNF425_M07758_2.00	ANAB5F7_basal	7	2
ZNF425_M07758_2.00	98JKPD8_lumA	6	11
ZNF425_M07758_2.00	2GAMBDQ_norm	15	8
ZNF425_M07758_2.00	PU24GB8_lumB	2	6
ZNF429_M07714_2.00	2GAMBDQ_norm	68	2
ZNF429_M07714_2.00	S6R691V_her2	18	29
ZNF429_M07714_2.00	PU24GB8_lumB	24	12
ZNF429_M07714_2.00	ANAB5F7_basal	35	60
ZNF429_M07714_2.00	98JKPD8_lumA	32	74
ZNF430_M07575_2.00	S6R691V_her2	23	4
ZNF430_M07575_2.00	PU24GB8_lumB	21	9
ZNF430_M07575_2.00	98JKPD8_lumA	33	100
ZNF430_M07575_2.00	ANAB5F7_basal	23	66
ZNF430_M07575_2.00	2GAMBDQ_norm	83	4
ZNF431_M07711_2.00	98JKPD8_lumA	30	66
ZNF431_M07711_2.00	S6R691V_her2	21	18
ZNF431_M07711_2.00	PU24GB8_lumB	16	10
ZNF431_M07711_2.00	ANAB5F7_basal	26	56
ZNF431_M07711_2.00	2GAMBDQ_norm	57	0
ZNF432_M07773_2.00	98JKPD8_lumA	229	429
ZNF432_M07773_2.00	2GAMBDQ_norm	398	18
ZNF432_M07773_2.00	ANAB5F7_basal	153	442
ZNF432_M07773_2.00	PU24GB8_lumB	134	56
ZNF432_M07773_2.00	S6R691V_her2	159	128
ZNF433_M07726_2.00	ANAB5F7_basal	7	10
ZNF433_M07726_2.00	S6R691V_her2	5	7
ZNF433_M07726_2.00	PU24GB8_lumB	4	2
ZNF433_M07726_2.00	98JKPD8_lumA	8	24
ZNF433_M07726_2.00	2GAMBDQ_norm	19	0
ZNF436_M08305_2.00	2GAMBDQ_norm	77	5
ZNF436_M08305_2.00	S6R691V_her2	22	21
ZNF436_M08305_2.00	PU24GB8_lumB	19	2
ZNF436_M08305_2.00	ANAB5F7_basal	21	65
ZNF436_M08305_2.00	98JKPD8_lumA	39	85
ZNF439_M07627_2.00	S6R691V_her2	18	15
ZNF439_M07627_2.00	ANAB5F7_basal	12	62
ZNF439_M07627_2.00	PU24GB8_lumB	17	6
ZNF439_M07627_2.00	2GAMBDQ_norm	47	4
ZNF439_M07627_2.00	98JKPD8_lumA	34	41
ZNF440_M07628_2.00	S6R691V_her2	11	16
ZNF440_M07628_2.00	PU24GB8_lumB	6	8
ZNF440_M07628_2.00	ANAB5F7_basal	15	32
ZNF440_M07628_2.00	2GAMBDQ_norm	37	3
ZNF440_M07628_2.00	98JKPD8_lumA	22	32
ZNF441_M07717_2.00	ANAB5F7_basal	27	48
ZNF441_M07717_2.00	2GAMBDQ_norm	61	0
ZNF441_M07717_2.00	98JKPD8_lumA	28	78
ZNF441_M07717_2.00	S6R691V_her2	14	16
ZNF441_M07717_2.00	PU24GB8_lumB	20	8
ZNF442_M07742_2.00	2GAMBDQ_norm	108	5
ZNF442_M07742_2.00	98JKPD8_lumA	57	74
ZNF442_M07742_2.00	ANAB5F7_basal	46	101
ZNF442_M07742_2.00	PU24GB8_lumB	42	92
ZNF442_M07742_2.00	S6R691V_her2	51	32
ZNF443_M07659_2.00	ANAB5F7_basal	41	173
ZNF443_M07659_2.00	2GAMBDQ_norm	116	1
ZNF443_M07659_2.00	98JKPD8_lumA	45	43
ZNF443_M07659_2.00	PU24GB8_lumB	38	11
ZNF443_M07659_2.00	S6R691V_her2	37	49
ZNF445_M07674_2.00	PU24GB8_lumB	18	5
ZNF445_M07674_2.00	ANAB5F7_basal	18	43
ZNF445_M07674_2.00	98JKPD8_lumA	18	54
ZNF445_M07674_2.00	2GAMBDQ_norm	55	5
ZNF445_M07674_2.00	S6R691V_her2	17	19
ZNF449_M08344_2.00	S6R691V_her2	44	35
ZNF449_M08344_2.00	PU24GB8_lumB	30	14
ZNF449_M08344_2.00	ANAB5F7_basal	59	180
ZNF449_M08344_2.00	98JKPD8_lumA	73	89
ZNF449_M08344_2.00	2GAMBDQ_norm	117	5
ZNF449_MA1656.1	PU24GB8_lumB	20	5
ZNF449_MA1656.1	ANAB5F7_basal	28	78
ZNF449_MA1656.1	98JKPD8_lumA	27	39
ZNF449_MA1656.1	2GAMBDQ_norm	50	4
ZNF449_MA1656.1	S6R691V_her2	21	20
ZNF44_M07731_2.00	ANAB5F7_basal	65	189
ZNF44_M07731_2.00	98JKPD8_lumA	97	215
ZNF44_M07731_2.00	PU24GB8_lumB	56	24
ZNF44_M07731_2.00	S6R691V_her2	57	35
ZNF44_M07731_2.00	2GAMBDQ_norm	193	5
ZNF454_M07651_2.00	PU24GB8_lumB	40	21
ZNF454_M07651_2.00	2GAMBDQ_norm	150	5
ZNF454_M07651_2.00	98JKPD8_lumA	65	176
ZNF454_M07651_2.00	ANAB5F7_basal	47	112
ZNF454_M07651_2.00	S6R691V_her2	48	36
ZNF454_M08256_2.00	S6R691V_her2	3	2
ZNF454_M08256_2.00	2GAMBDQ_norm	5	4
ZNF454_M08256_2.00	98JKPD8_lumA	2	3
ZNF454_M08256_2.00	ANAB5F7_basal	5	7
ZNF454_M08256_2.00	PU24GB8_lumB	4	3
ZNF454_M08346_2.00	PU24GB8_lumB	27	14
ZNF454_M08346_2.00	ANAB5F7_basal	42	72
ZNF454_M08346_2.00	98JKPD8_lumA	62	148
ZNF454_M08346_2.00	S6R691V_her2	42	51
ZNF454_M08346_2.00	2GAMBDQ_norm	115	3
ZNF454_MA1712.1	PU24GB8_lumB	31	5
ZNF454_MA1712.1	S6R691V_her2	35	19
ZNF454_MA1712.1	2GAMBDQ_norm	107	1
ZNF454_MA1712.1	98JKPD8_lumA	55	142
ZNF454_MA1712.1	ANAB5F7_basal	29	90
ZNF45_M07579_2.00	S6R691V_her2	23	20
ZNF45_M07579_2.00	PU24GB8_lumB	15	12
ZNF45_M07579_2.00	ANAB5F7_basal	16	48
ZNF45_M07579_2.00	98JKPD8_lumA	27	52
ZNF45_M07579_2.00	2GAMBDQ_norm	51	0
ZNF45_M08241_2.00	98JKPD8_lumA	28	24
ZNF45_M08241_2.00	ANAB5F7_basal	16	53
ZNF45_M08241_2.00	2GAMBDQ_norm	34	0
ZNF45_M08241_2.00	PU24GB8_lumB	11	6
ZNF45_M08241_2.00	S6R691V_her2	14	20
ZNF45_M08304_2.00	PU24GB8_lumB	3	0
ZNF45_M08304_2.00	ANAB5F7_basal	8	35
ZNF45_M08304_2.00	98JKPD8_lumA	19	8
ZNF45_M08304_2.00	2GAMBDQ_norm	23	1
ZNF45_M08304_2.00	S6R691V_her2	7	16
ZNF460_M07727_2.00	98JKPD8_lumA	61	135
ZNF460_M07727_2.00	ANAB5F7_basal	53	122
ZNF460_M07727_2.00	2GAMBDQ_norm	124	4
ZNF460_M07727_2.00	S6R691V_her2	43	33
ZNF460_M07727_2.00	PU24GB8_lumB	34	21
ZNF460_MA1596.1	PU24GB8_lumB	72	44
ZNF460_MA1596.1	2GAMBDQ_norm	233	11
ZNF460_MA1596.1	98JKPD8_lumA	118	241
ZNF460_MA1596.1	ANAB5F7_basal	95	229
ZNF460_MA1596.1	S6R691V_her2	70	63
ZNF467_M08260_2.00	98JKPD8_lumA	193	388
ZNF467_M08260_2.00	2GAMBDQ_norm	351	10
ZNF467_M08260_2.00	S6R691V_her2	114	116
ZNF467_M08260_2.00	PU24GB8_lumB	114	39
ZNF467_M08260_2.00	ANAB5F7_basal	134	353
ZNF467_M08358_2.00	2GAMBDQ_norm	113	4
ZNF467_M08358_2.00	98JKPD8_lumA	71	139
ZNF467_M08358_2.00	S6R691V_her2	44	42
ZNF467_M08358_2.00	PU24GB8_lumB	39	22
ZNF467_M08358_2.00	ANAB5F7_basal	58	118
ZNF468_M07754_2.00	ANAB5F7_basal	46	129
ZNF468_M07754_2.00	PU24GB8_lumB	44	18
ZNF468_M07754_2.00	98JKPD8_lumA	66	134
ZNF468_M07754_2.00	2GAMBDQ_norm	125	5
ZNF468_M07754_2.00	S6R691V_her2	44	39
ZNF479_M07673_2.00	S6R691V_her2	25	25
ZNF479_M07673_2.00	2GAMBDQ_norm	56	2
ZNF479_M07673_2.00	98JKPD8_lumA	39	72
ZNF479_M07673_2.00	ANAB5F7_basal	16	50
ZNF479_M07673_2.00	PU24GB8_lumB	27	14
ZNF480_M07745_2.00	S6R691V_her2	19	29
ZNF480_M07745_2.00	PU24GB8_lumB	18	11
ZNF480_M07745_2.00	ANAB5F7_basal	18	29
ZNF480_M07745_2.00	2GAMBDQ_norm	52	5
ZNF480_M07745_2.00	98JKPD8_lumA	29	62
ZNF483_M07638_2.00	2GAMBDQ_norm	65	2
ZNF483_M07638_2.00	98JKPD8_lumA	30	59
ZNF483_M07638_2.00	ANAB5F7_basal	24	66
ZNF483_M07638_2.00	PU24GB8_lumB	15	9
ZNF483_M07638_2.00	S6R691V_her2	25	23
ZNF484_M07581_2.00	PU24GB8_lumB	59	28
ZNF484_M07581_2.00	ANAB5F7_basal	58	192
ZNF484_M07581_2.00	98JKPD8_lumA	114	209
ZNF484_M07581_2.00	2GAMBDQ_norm	191	7
ZNF484_M07581_2.00	S6R691V_her2	83	69
ZNF485_M07741_2.00	98JKPD8_lumA	25	43
ZNF485_M07741_2.00	2GAMBDQ_norm	36	9
ZNF485_M07741_2.00	S6R691V_her2	8	9
ZNF485_M07741_2.00	PU24GB8_lumB	17	3
ZNF485_M07741_2.00	ANAB5F7_basal	15	37
ZNF486_M07775_2.00	ANAB5F7_basal	17	37
ZNF486_M07775_2.00	98JKPD8_lumA	13	33
ZNF486_M07775_2.00	2GAMBDQ_norm	31	1
ZNF486_M07775_2.00	S6R691V_her2	11	5
ZNF486_M07775_2.00	PU24GB8_lumB	6	2
ZNF487_M07782_2.00	2GAMBDQ_norm	376	44
ZNF487_M07782_2.00	S6R691V_her2	119	117
ZNF487_M07782_2.00	PU24GB8_lumB	135	70
ZNF487_M07782_2.00	ANAB5F7_basal	120	429
ZNF487_M07782_2.00	98JKPD8_lumA	210	300
ZNF490_M08366_2.00	2GAMBDQ_norm	52	2
ZNF490_M08366_2.00	PU24GB8_lumB	14	9
ZNF490_M08366_2.00	ANAB5F7_basal	23	54
ZNF490_M08366_2.00	98JKPD8_lumA	26	42
ZNF490_M08366_2.00	S6R691V_her2	13	21
ZNF492_M07765_2.00	98JKPD8_lumA	119	158
ZNF492_M07765_2.00	2GAMBDQ_norm	197	23
ZNF492_M07765_2.00	PU24GB8_lumB	79	28
ZNF492_M07765_2.00	S6R691V_her2	70	74
ZNF492_M07765_2.00	ANAB5F7_basal	66	248
ZNF496_M07609_2.00	PU24GB8_lumB	39	14
ZNF496_M07609_2.00	ANAB5F7_basal	49	161
ZNF496_M07609_2.00	98JKPD8_lumA	68	108
ZNF496_M07609_2.00	2GAMBDQ_norm	143	8
ZNF496_M07609_2.00	S6R691V_her2	40	48
ZNF502_M08375_2.00	ANAB5F7_basal	32	72
ZNF502_M08375_2.00	PU24GB8_lumB	30	12
ZNF502_M08375_2.00	S6R691V_her2	40	55
ZNF502_M08375_2.00	2GAMBDQ_norm	94	5
ZNF502_M08375_2.00	98JKPD8_lumA	44	96
ZNF506_M07565_2.00	S6R691V_her2	24	23
ZNF506_M07565_2.00	2GAMBDQ_norm	86	2
ZNF506_M07565_2.00	98JKPD8_lumA	51	84
ZNF506_M07565_2.00	ANAB5F7_basal	29	98
ZNF506_M07565_2.00	PU24GB8_lumB	25	8
ZNF513_M08322_2.00	ANAB5F7_basal	28	70
ZNF513_M08322_2.00	2GAMBDQ_norm	67	0
ZNF513_M08322_2.00	S6R691V_her2	29	26
ZNF513_M08322_2.00	PU24GB8_lumB	21	25
ZNF513_M08322_2.00	98JKPD8_lumA	33	57
ZNF519_M07642_2.00	98JKPD8_lumA	85	247
ZNF519_M07642_2.00	ANAB5F7_basal	77	124
ZNF519_M07642_2.00	PU24GB8_lumB	42	24
ZNF519_M07642_2.00	S6R691V_her2	51	26
ZNF519_M07642_2.00	2GAMBDQ_norm	171	5
ZNF519_M08255_2.00	PU24GB8_lumB	12	3
ZNF519_M08255_2.00	S6R691V_her2	8	10
ZNF519_M08255_2.00	2GAMBDQ_norm	24	3
ZNF519_M08255_2.00	98JKPD8_lumA	18	30
ZNF519_M08255_2.00	ANAB5F7_basal	6	22
ZNF524_M08339_2.00	ANAB5F7_basal	18	41
ZNF524_M08339_2.00	98JKPD8_lumA	17	50
ZNF524_M08339_2.00	2GAMBDQ_norm	57	3
ZNF524_M08339_2.00	S6R691V_her2	13	16
ZNF524_M08339_2.00	PU24GB8_lumB	13	8
ZNF525_M07752_2.00	98JKPD8_lumA	8	15
ZNF525_M07752_2.00	ANAB5F7_basal	10	26
ZNF525_M07752_2.00	PU24GB8_lumB	7	6
ZNF525_M07752_2.00	S6R691V_her2	6	11
ZNF525_M07752_2.00	2GAMBDQ_norm	27	0
ZNF527_M07694_2.00	PU24GB8_lumB	40	17
ZNF527_M07694_2.00	ANAB5F7_basal	51	194
ZNF527_M07694_2.00	98JKPD8_lumA	80	90
ZNF527_M07694_2.00	2GAMBDQ_norm	163	7
ZNF527_M07694_2.00	S6R691V_her2	51	77
ZNF528_M07617_2.00	S6R691V_her2	15	18
ZNF528_M07617_2.00	PU24GB8_lumB	22	6
ZNF528_M07617_2.00	ANAB5F7_basal	16	75
ZNF528_M07617_2.00	98JKPD8_lumA	31	20
ZNF528_M07617_2.00	2GAMBDQ_norm	40	5
ZNF528_M08249_2.00	S6R691V_her2	14	17
ZNF528_M08249_2.00	PU24GB8_lumB	15	6
ZNF528_M08249_2.00	ANAB5F7_basal	21	59
ZNF528_M08249_2.00	98JKPD8_lumA	26	23
ZNF528_M08249_2.00	2GAMBDQ_norm	31	2
ZNF528_M08328_2.00	ANAB5F7_basal	15	23
ZNF528_M08328_2.00	PU24GB8_lumB	8	3
ZNF528_M08328_2.00	S6R691V_her2	8	6
ZNF528_M08328_2.00	2GAMBDQ_norm	18	6
ZNF528_M08328_2.00	98JKPD8_lumA	17	28
ZNF528_MA1597.1	2GAMBDQ_norm	41	10
ZNF528_MA1597.1	98JKPD8_lumA	29	55
ZNF528_MA1597.1	ANAB5F7_basal	26	50
ZNF528_MA1597.1	PU24GB8_lumB	16	7
ZNF528_MA1597.1	S6R691V_her2	20	10
ZNF529_M07678_2.00	98JKPD8_lumA	185	378
ZNF529_M07678_2.00	2GAMBDQ_norm	309	1
ZNF529_M07678_2.00	ANAB5F7_basal	126	326
ZNF529_M07678_2.00	PU24GB8_lumB	97	47
ZNF529_M07678_2.00	S6R691V_her2	104	69
ZNF530_M07668_2.00	2GAMBDQ_norm	150	11
ZNF530_M07668_2.00	98JKPD8_lumA	85	172
ZNF530_M07668_2.00	ANAB5F7_basal	54	123
ZNF530_M07668_2.00	PU24GB8_lumB	53	30
ZNF530_M07668_2.00	S6R691V_her2	51	57
ZNF530_MA1981.1	S6R691V_her2	55	63
ZNF530_MA1981.1	PU24GB8_lumB	58	30
ZNF530_MA1981.1	ANAB5F7_basal	67	141
ZNF530_MA1981.1	2GAMBDQ_norm	171	10
ZNF530_MA1981.1	98JKPD8_lumA	85	192
ZNF534_M07751_2.00	PU24GB8_lumB	16	7
ZNF534_M07751_2.00	2GAMBDQ_norm	74	5
ZNF534_M07751_2.00	98JKPD8_lumA	58	116
ZNF534_M07751_2.00	S6R691V_her2	37	17
ZNF534_M07751_2.00	ANAB5F7_basal	41	81
ZNF540_M07634_2.00	98JKPD8_lumA	2	4
ZNF540_M07634_2.00	2GAMBDQ_norm	11	0
ZNF540_M07634_2.00	ANAB5F7_basal	6	14
ZNF540_M07634_2.00	PU24GB8_lumB	0	2
ZNF540_M07634_2.00	S6R691V_her2	5	4
ZNF543_M07652_2.00	S6R691V_her2	19	19
ZNF543_M07652_2.00	PU24GB8_lumB	25	12
ZNF543_M07652_2.00	ANAB5F7_basal	33	68
ZNF543_M07652_2.00	98JKPD8_lumA	42	100
ZNF543_M07652_2.00	2GAMBDQ_norm	80	0
ZNF543_M08347_2.00	PU24GB8_lumB	27	7
ZNF543_M08347_2.00	S6R691V_her2	24	26
ZNF543_M08347_2.00	98JKPD8_lumA	51	55
ZNF543_M08347_2.00	2GAMBDQ_norm	81	2
ZNF543_M08347_2.00	ANAB5F7_basal	33	126
ZNF547_M07600_2.00	2GAMBDQ_norm	4	0
ZNF547_M07600_2.00	98JKPD8_lumA	3	4
ZNF547_M07600_2.00	ANAB5F7_basal	1	5
ZNF547_M07600_2.00	PU24GB8_lumB	2	0
ZNF547_M07600_2.00	S6R691V_her2	3	4
ZNF547_M08315_2.00	S6R691V_her2	8	10
ZNF547_M08315_2.00	PU24GB8_lumB	10	2
ZNF547_M08315_2.00	ANAB5F7_basal	7	25
ZNF547_M08315_2.00	98JKPD8_lumA	17	27
ZNF547_M08315_2.00	2GAMBDQ_norm	23	1
ZNF548_M07691_2.00	2GAMBDQ_norm	234	8
ZNF548_M07691_2.00	98JKPD8_lumA	139	313
ZNF548_M07691_2.00	ANAB5F7_basal	79	171
ZNF548_M07691_2.00	PU24GB8_lumB	79	57
ZNF548_M07691_2.00	S6R691V_her2	83	65
